Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
110,113,9,10,101,104,3,Train/3/00003_00021_00029.png
27,29,5,6,22,24,3,Train/3/00003_00022_00000.png
28,31,5,6,23,26,3,Train/3/00003_00022_00003.png
30,31,5,5,25,26,3,Train/3/00003_00022_00006.png
32,34,6,6,27,29,3,Train/3/00003_00022_00009.png
33,33,6,5,28,28,3,Train/3/00003_00022_00012.png
42,43,6,6,37,38,3,Train/3/00003_00022_00020.png
47,48,5,6,42,43,3,Train/3/00003_00022_00023.png
60,61,5,6,55,56,3,Train/3/00003_00022_00028.png
64,67,6,6,59,61,3,Train/3/00003_00022_00029.png
28,27,6,5,23,22,3,Train/3/00003_00023_00000.png
29,29,5,5,24,24,3,Train/3/00003_00023_00003.png
31,31,5,5,26,26,3,Train/3/00003_00023_00006.png
33,33,6,5,28,28,3,Train/3/00003_00023_00008.png
38,39,6,6,33,34,3,Train/3/00003_00023_00013.png
47,47,6,6,42,42,3,Train/3/00003_00023_00019.png
85,86,8,8,78,79,3,Train/3/00003_00023_00026.png
29,30,5,5,24,25,3,Train/3/00003_00024_00002.png
32,32,6,6,27,27,3,Train/3/00003_00024_00008.png
37,35,5,6,32,30,3,Train/3/00003_00024_00018.png
37,41,5,6,32,36,3,Train/3/00003_00024_00019.png
46,48,6,5,41,43,3,Train/3/00003_00024_00023.png
47,49,6,5,42,44,3,Train/3/00003_00024_00024.png
28,31,5,6,23,26,3,Train/3/00003_00025_00000.png
29,30,5,5,24,25,3,Train/3/00003_00025_00005.png
38,38,6,6,33,33,3,Train/3/00003_00025_00015.png
43,44,5,5,38,39,3,Train/3/00003_00025_00018.png
44,45,5,6,39,40,3,Train/3/00003_00025_00019.png
27,28,5,6,22,23,3,Train/3/00003_00026_00002.png
28,27,6,5,23,22,3,Train/3/00003_00026_00005.png
28,28,5,5,23,23,3,Train/3/00003_00026_00006.png
29,29,5,5,23,23,3,Train/3/00003_00026_00007.png
33,33,6,6,28,28,3,Train/3/00003_00026_00012.png
37,37,6,6,31,31,3,Train/3/00003_00026_00015.png
40,39,6,5,35,34,3,Train/3/00003_00026_00019.png
52,54,6,6,46,48,3,Train/3/00003_00026_00025.png
57,59,5,5,51,53,3,Train/3/00003_00026_00027.png
27,29,5,6,22,24,3,Train/3/00003_00027_00004.png
30,32,6,6,25,27,3,Train/3/00003_00027_00008.png
30,31,5,5,25,26,3,Train/3/00003_00027_00010.png
33,35,6,6,28,30,3,Train/3/00003_00027_00012.png
40,42,6,5,35,37,3,Train/3/00003_00027_00020.png
51,55,6,6,46,50,3,Train/3/00003_00027_00026.png
26,28,5,6,20,23,3,Train/3/00003_00028_00001.png
30,32,5,6,25,27,3,Train/3/00003_00028_00009.png
29,31,6,6,24,26,3,Train/3/00003_00028_00011.png
35,36,6,6,29,30,3,Train/3/00003_00028_00015.png
40,44,5,6,35,39,3,Train/3/00003_00028_00021.png
41,45,6,6,36,40,3,Train/3/00003_00028_00022.png
27,25,5,5,21,20,3,Train/3/00003_00029_00000.png
29,28,6,6,23,22,3,Train/3/00003_00029_00001.png
29,27,6,5,24,22,3,Train/3/00003_00029_00002.png
30,29,6,6,25,24,3,Train/3/00003_00029_00004.png
30,30,5,6,25,25,3,Train/3/00003_00029_00007.png
35,33,6,5,29,27,3,Train/3/00003_00029_00012.png
37,36,6,6,32,31,3,Train/3/00003_00029_00014.png
37,36,5,6,31,31,3,Train/3/00003_00029_00015.png
44,44,6,6,39,38,3,Train/3/00003_00029_00020.png
49,50,5,6,44,45,3,Train/3/00003_00029_00023.png
26,28,5,6,21,23,3,Train/3/00003_00030_00002.png
29,29,5,5,23,24,3,Train/3/00003_00030_00006.png
31,31,6,5,26,26,3,Train/3/00003_00030_00008.png
33,34,5,5,27,28,3,Train/3/00003_00030_00011.png
37,39,5,6,31,33,3,Train/3/00003_00030_00014.png
41,42,6,6,36,37,3,Train/3/00003_00030_00016.png
48,49,6,6,42,44,3,Train/3/00003_00030_00019.png
55,57,5,5,49,51,3,Train/3/00003_00030_00022.png
81,82,8,7,73,75,3,Train/3/00003_00030_00026.png
117,121,11,11,107,111,3,Train/3/00003_00030_00029.png
27,28,6,6,22,22,3,Train/3/00003_00031_00001.png
27,28,6,6,22,23,3,Train/3/00003_00031_00002.png
28,31,5,6,23,26,3,Train/3/00003_00031_00007.png
32,33,6,6,26,28,3,Train/3/00003_00031_00011.png
48,51,6,6,43,46,3,Train/3/00003_00031_00021.png
46,48,5,6,41,43,3,Train/3/00003_00032_00002.png
50,49,6,5,44,44,3,Train/3/00003_00032_00004.png
52,52,6,6,46,47,3,Train/3/00003_00032_00005.png
54,56,5,5,49,51,3,Train/3/00003_00032_00010.png
67,71,6,7,61,65,3,Train/3/00003_00032_00016.png
69,72,6,6,62,65,3,Train/3/00003_00032_00017.png
72,73,7,6,66,67,3,Train/3/00003_00032_00018.png
79,86,7,8,72,79,3,Train/3/00003_00032_00021.png
83,87,7,8,75,80,3,Train/3/00003_00032_00022.png
86,92,7,8,78,84,3,Train/3/00003_00032_00023.png
104,118,10,11,95,108,3,Train/3/00003_00032_00027.png
118,134,10,12,108,122,3,Train/3/00003_00032_00029.png
28,30,5,5,23,25,3,Train/3/00003_00033_00006.png
33,34,5,5,27,28,3,Train/3/00003_00033_00010.png
35,36,6,6,30,31,3,Train/3/00003_00033_00012.png
37,38,5,5,31,32,3,Train/3/00003_00033_00015.png
39,39,5,5,33,33,3,Train/3/00003_00033_00017.png
56,52,6,6,51,47,3,Train/3/00003_00033_00025.png
59,54,6,5,54,49,3,Train/3/00003_00033_00026.png
28,29,5,6,23,24,3,Train/3/00003_00034_00001.png
32,33,5,6,27,28,3,Train/3/00003_00034_00008.png
34,33,6,5,29,28,3,Train/3/00003_00034_00009.png
36,35,6,5,31,29,3,Train/3/00003_00034_00012.png
38,38,6,5,32,32,3,Train/3/00003_00034_00014.png
39,41,5,6,34,36,3,Train/3/00003_00034_00016.png
45,45,5,5,40,40,3,Train/3/00003_00034_00019.png
51,50,6,5,45,45,3,Train/3/00003_00034_00021.png
82,87,7,8,75,80,3,Train/3/00003_00034_00028.png
29,32,5,6,24,27,3,Train/3/00003_00035_00001.png
31,34,5,6,25,28,3,Train/3/00003_00035_00006.png
32,33,6,5,27,28,3,Train/3/00003_00035_00007.png
43,44,5,6,37,39,3,Train/3/00003_00035_00017.png
45,46,5,6,39,41,3,Train/3/00003_00035_00018.png
61,61,5,5,55,55,3,Train/3/00003_00035_00025.png
82,83,7,8,74,75,3,Train/3/00003_00035_00029.png
27,29,5,6,22,24,3,Train/3/00003_00036_00000.png
29,31,5,6,24,26,3,Train/3/00003_00036_00002.png
29,31,5,6,24,26,3,Train/3/00003_00036_00003.png
31,33,5,6,26,28,3,Train/3/00003_00036_00005.png
31,33,5,6,26,28,3,Train/3/00003_00036_00006.png
33,32,6,5,28,27,3,Train/3/00003_00036_00008.png
33,34,5,6,28,29,3,Train/3/00003_00036_00009.png
37,38,5,6,32,33,3,Train/3/00003_00036_00014.png
40,40,6,6,35,35,3,Train/3/00003_00036_00015.png
51,45,5,6,46,40,3,Train/3/00003_00036_00022.png
28,28,6,6,23,23,3,Train/3/00003_00037_00000.png
28,28,6,6,23,23,3,Train/3/00003_00037_00001.png
31,32,5,5,26,27,3,Train/3/00003_00037_00010.png
35,38,5,6,30,33,3,Train/3/00003_00037_00013.png
40,38,5,5,35,33,3,Train/3/00003_00037_00016.png
47,47,5,5,42,42,3,Train/3/00003_00037_00020.png
51,50,5,5,46,45,3,Train/3/00003_00037_00021.png
72,74,7,7,66,68,3,Train/3/00003_00037_00025.png
119,123,10,11,109,113,3,Train/3/00003_00037_00028.png
27,27,6,5,22,22,3,Train/3/00003_00038_00002.png
27,27,5,5,22,22,3,Train/3/00003_00038_00003.png
28,28,6,5,23,23,3,Train/3/00003_00038_00005.png
32,32,5,5,27,27,3,Train/3/00003_00038_00011.png
34,35,5,6,29,30,3,Train/3/00003_00038_00012.png
44,44,6,5,39,39,3,Train/3/00003_00038_00018.png
46,47,6,6,41,42,3,Train/3/00003_00038_00019.png
61,58,6,5,56,53,3,Train/3/00003_00038_00023.png
27,28,5,5,22,23,3,Train/3/00003_00039_00002.png
32,32,6,5,27,27,3,Train/3/00003_00039_00010.png
35,35,5,5,30,30,3,Train/3/00003_00039_00013.png
42,41,6,5,37,36,3,Train/3/00003_00039_00016.png
41,41,5,5,36,36,3,Train/3/00003_00039_00017.png
45,47,6,6,40,42,3,Train/3/00003_00039_00018.png
54,57,5,6,49,52,3,Train/3/00003_00039_00022.png
95,101,8,9,87,93,3,Train/3/00003_00039_00027.png
29,31,5,6,24,26,3,Train/3/00003_00040_00001.png
31,34,5,6,26,29,3,Train/3/00003_00040_00008.png
33,34,6,5,28,29,3,Train/3/00003_00040_00011.png
39,42,5,6,34,37,3,Train/3/00003_00040_00023.png
58,59,5,5,53,53,3,Train/3/00003_00041_00007.png
70,70,7,7,64,64,3,Train/3/00003_00041_00013.png
71,72,6,7,65,66,3,Train/3/00003_00041_00014.png
82,82,7,7,74,75,3,Train/3/00003_00041_00017.png
95,96,8,8,87,88,3,Train/3/00003_00041_00021.png
99,99,8,8,91,91,3,Train/3/00003_00041_00022.png
151,154,13,14,138,141,3,Train/3/00003_00041_00029.png
26,28,5,5,21,23,3,Train/3/00003_00042_00000.png
27,29,5,6,22,24,3,Train/3/00003_00042_00001.png
31,32,6,6,26,27,3,Train/3/00003_00042_00002.png
32,31,6,5,27,26,3,Train/3/00003_00042_00005.png
31,31,5,5,26,26,3,Train/3/00003_00042_00006.png
38,39,6,6,33,34,3,Train/3/00003_00042_00014.png
42,43,6,6,37,38,3,Train/3/00003_00042_00016.png
42,43,6,6,37,38,3,Train/3/00003_00042_00018.png
48,48,5,6,43,43,3,Train/3/00003_00042_00023.png
52,52,5,6,47,47,3,Train/3/00003_00042_00024.png
36,37,6,5,31,32,3,Train/3/00003_00043_00017.png
38,40,6,5,33,35,3,Train/3/00003_00043_00020.png
46,51,5,6,41,46,3,Train/3/00003_00043_00028.png
48,52,5,5,43,47,3,Train/3/00003_00043_00029.png
29,30,6,6,24,25,3,Train/3/00003_00044_00003.png
31,31,6,5,26,26,3,Train/3/00003_00044_00007.png
31,32,5,5,26,27,3,Train/3/00003_00044_00009.png
33,33,6,5,28,28,3,Train/3/00003_00044_00012.png
37,38,5,6,32,33,3,Train/3/00003_00044_00015.png
42,43,6,6,37,38,3,Train/3/00003_00044_00017.png
87,85,7,8,80,78,3,Train/3/00003_00044_00027.png
29,28,6,5,24,23,3,Train/3/00003_00045_00000.png
43,42,6,6,37,37,3,Train/3/00003_00045_00015.png
45,46,5,6,40,41,3,Train/3/00003_00045_00017.png
29,28,6,6,24,23,3,Train/3/00003_00046_00002.png
31,29,6,6,25,24,3,Train/3/00003_00046_00003.png
32,33,5,6,27,27,3,Train/3/00003_00046_00010.png
39,37,6,6,34,32,3,Train/3/00003_00046_00016.png
44,43,5,5,39,38,3,Train/3/00003_00046_00021.png
46,45,5,5,40,39,3,Train/3/00003_00046_00022.png
47,47,5,6,42,42,3,Train/3/00003_00046_00023.png
53,53,5,5,48,47,3,Train/3/00003_00046_00025.png
43,44,5,6,38,39,4,Train/4/00004_00000_00001.png
47,46,6,5,42,41,4,Train/4/00004_00000_00009.png
53,53,5,5,48,48,4,Train/4/00004_00000_00013.png
55,56,5,6,50,51,4,Train/4/00004_00000_00017.png
40,42,5,5,35,37,4,Train/4/00004_00001_00003.png
46,47,5,6,41,42,4,Train/4/00004_00001_00012.png
47,48,5,5,42,43,4,Train/4/00004_00001_00014.png
49,50,5,6,44,45,4,Train/4/00004_00001_00016.png
58,60,5,6,53,55,4,Train/4/00004_00001_00025.png
60,63,5,6,55,58,4,Train/4/00004_00001_00026.png
34,33,6,5,29,28,4,Train/4/00004_00002_00004.png
35,35,6,6,30,30,4,Train/4/00004_00002_00006.png
35,36,6,6,30,30,4,Train/4/00004_00002_00007.png
36,37,6,6,31,31,4,Train/4/00004_00002_00008.png
42,43,5,5,36,37,4,Train/4/00004_00002_00014.png
44,45,6,6,39,40,4,Train/4/00004_00002_00016.png
47,47,6,5,42,41,4,Train/4/00004_00002_00017.png
63,64,6,5,58,59,4,Train/4/00004_00002_00024.png
70,71,6,7,64,65,4,Train/4/00004_00002_00025.png
29,27,6,5,24,22,4,Train/4/00004_00003_00000.png
28,28,5,5,23,23,4,Train/4/00004_00003_00001.png
28,28,5,5,23,23,4,Train/4/00004_00003_00003.png
31,30,5,5,25,25,4,Train/4/00004_00003_00005.png
42,39,6,5,37,34,4,Train/4/00004_00003_00018.png
44,43,6,5,39,38,4,Train/4/00004_00004_00000.png
44,44,5,5,39,39,4,Train/4/00004_00004_00002.png
48,48,5,5,43,43,4,Train/4/00004_00004_00006.png
51,50,6,5,45,44,4,Train/4/00004_00004_00007.png
57,57,5,6,52,52,4,Train/4/00004_00004_00013.png
63,62,6,5,58,56,4,Train/4/00004_00004_00015.png
64,65,5,6,59,60,4,Train/4/00004_00004_00016.png
72,72,6,6,66,65,4,Train/4/00004_00004_00018.png
81,79,7,7,74,72,4,Train/4/00004_00004_00020.png
85,84,8,8,78,76,4,Train/4/00004_00004_00021.png
104,100,9,8,95,92,4,Train/4/00004_00004_00024.png
131,124,12,10,119,114,4,Train/4/00004_00004_00027.png
145,141,13,13,133,129,4,Train/4/00004_00004_00029.png
44,44,5,5,39,39,4,Train/4/00004_00005_00003.png
46,47,5,6,41,42,4,Train/4/00004_00005_00005.png
74,73,6,6,67,66,4,Train/4/00004_00005_00019.png
79,78,7,7,72,71,4,Train/4/00004_00005_00020.png
88,89,8,8,81,82,4,Train/4/00004_00005_00022.png
98,100,8,9,90,92,4,Train/4/00004_00005_00024.png
120,118,10,10,109,107,4,Train/4/00004_00005_00027.png
133,129,12,11,122,118,4,Train/4/00004_00005_00028.png
28,28,6,6,23,23,4,Train/4/00004_00006_00000.png
30,32,5,6,25,26,4,Train/4/00004_00006_00004.png
34,36,6,6,29,31,4,Train/4/00004_00006_00010.png
39,40,5,5,34,35,4,Train/4/00004_00006_00014.png
43,46,5,6,38,41,4,Train/4/00004_00006_00016.png
49,51,6,6,44,46,4,Train/4/00004_00006_00018.png
51,52,6,5,46,47,4,Train/4/00004_00006_00019.png
74,74,7,6,67,68,4,Train/4/00004_00006_00024.png
30,32,5,6,25,26,4,Train/4/00004_00007_00004.png
33,32,6,5,28,27,4,Train/4/00004_00007_00007.png
33,33,5,5,28,28,4,Train/4/00004_00007_00010.png
40,41,6,6,35,35,4,Train/4/00004_00007_00019.png
43,43,6,5,38,37,4,Train/4/00004_00007_00022.png
45,47,5,5,40,41,4,Train/4/00004_00007_00024.png
53,53,6,5,47,47,4,Train/4/00004_00007_00028.png
54,54,6,5,49,49,4,Train/4/00004_00007_00029.png
30,31,6,6,25,26,4,Train/4/00004_00008_00004.png
31,32,6,6,26,27,4,Train/4/00004_00008_00007.png
34,34,6,5,28,29,4,Train/4/00004_00008_00011.png
44,46,6,6,39,40,4,Train/4/00004_00008_00018.png
103,104,9,9,94,95,4,Train/4/00004_00008_00028.png
31,30,6,5,26,25,4,Train/4/00004_00009_00000.png
32,31,6,5,26,25,4,Train/4/00004_00009_00002.png
32,33,5,6,26,27,4,Train/4/00004_00009_00003.png
32,33,5,6,27,28,4,Train/4/00004_00009_00004.png
35,36,5,5,30,30,4,Train/4/00004_00009_00010.png
38,38,5,5,33,33,4,Train/4/00004_00009_00014.png
44,43,6,5,39,38,4,Train/4/00004_00009_00018.png
55,56,5,6,50,51,4,Train/4/00004_00009_00026.png
62,62,6,6,57,57,4,Train/4/00004_00009_00028.png
65,64,6,6,60,59,4,Train/4/00004_00009_00029.png
29,29,6,6,23,23,4,Train/4/00004_00010_00001.png
31,30,6,5,25,25,4,Train/4/00004_00010_00006.png
32,33,5,6,26,28,4,Train/4/00004_00010_00009.png
35,34,6,5,29,29,4,Train/4/00004_00010_00012.png
28,27,6,5,23,22,4,Train/4/00004_00011_00000.png
30,29,6,5,25,24,4,Train/4/00004_00011_00003.png
34,35,5,5,29,30,4,Train/4/00004_00011_00011.png
37,37,6,6,32,32,4,Train/4/00004_00011_00013.png
37,37,5,5,31,32,4,Train/4/00004_00011_00014.png
38,40,5,6,33,35,4,Train/4/00004_00011_00016.png
43,43,6,5,38,37,4,Train/4/00004_00011_00018.png
47,48,5,5,42,43,4,Train/4/00004_00011_00021.png
49,52,5,6,44,47,4,Train/4/00004_00011_00022.png
86,93,8,8,79,85,4,Train/4/00004_00011_00029.png
34,33,6,5,29,28,4,Train/4/00004_00012_00008.png
35,36,5,6,30,30,4,Train/4/00004_00012_00011.png
37,38,5,6,32,33,4,Train/4/00004_00012_00013.png
44,43,6,6,38,38,4,Train/4/00004_00012_00016.png
49,48,6,5,44,43,4,Train/4/00004_00012_00019.png
53,54,5,6,48,49,4,Train/4/00004_00012_00021.png
65,64,6,5,60,59,4,Train/4/00004_00012_00024.png
73,70,7,6,67,64,4,Train/4/00004_00012_00025.png
28,29,6,6,23,24,4,Train/4/00004_00013_00002.png
27,27,5,5,22,22,4,Train/4/00004_00013_00003.png
32,33,6,6,27,28,4,Train/4/00004_00013_00008.png
32,33,6,6,27,28,4,Train/4/00004_00013_00010.png
34,35,6,6,28,29,4,Train/4/00004_00013_00012.png
37,36,6,5,31,31,4,Train/4/00004_00013_00014.png
48,50,5,5,42,45,4,Train/4/00004_00013_00021.png
51,55,5,6,46,50,4,Train/4/00004_00013_00022.png
63,68,6,7,58,62,4,Train/4/00004_00013_00025.png
72,76,6,7,66,70,4,Train/4/00004_00013_00026.png
30,30,6,5,25,25,4,Train/4/00004_00014_00005.png
33,32,6,5,27,27,4,Train/4/00004_00014_00009.png
37,38,6,5,32,33,4,Train/4/00004_00014_00015.png
52,55,5,5,47,50,4,Train/4/00004_00014_00024.png
61,65,5,6,56,60,4,Train/4/00004_00014_00026.png
63,68,5,6,58,62,4,Train/4/00004_00014_00027.png
28,29,5,6,23,24,4,Train/4/00004_00015_00000.png
31,31,6,6,26,26,4,Train/4/00004_00015_00005.png
33,33,6,6,28,28,4,Train/4/00004_00015_00008.png
34,33,6,6,28,28,4,Train/4/00004_00015_00009.png
29,32,5,5,24,27,4,Train/4/00004_00016_00003.png
31,34,6,6,26,29,4,Train/4/00004_00016_00006.png
31,35,5,6,25,29,4,Train/4/00004_00016_00007.png
31,36,5,6,26,30,4,Train/4/00004_00016_00010.png
43,46,6,6,38,41,4,Train/4/00004_00016_00019.png
48,51,6,5,43,46,4,Train/4/00004_00016_00023.png
29,30,5,5,24,25,4,Train/4/00004_00017_00002.png
30,31,5,5,25,26,4,Train/4/00004_00017_00004.png
30,32,5,6,25,27,4,Train/4/00004_00017_00005.png
34,36,6,6,28,30,4,Train/4/00004_00017_00010.png
34,35,6,5,29,29,4,Train/4/00004_00017_00011.png
38,40,5,5,33,35,4,Train/4/00004_00017_00018.png
43,46,5,5,38,41,4,Train/4/00004_00017_00024.png
45,49,5,6,40,44,4,Train/4/00004_00017_00025.png
51,54,5,5,46,49,4,Train/4/00004_00017_00029.png
37,39,5,5,31,33,4,Train/4/00004_00018_00001.png
39,42,6,6,34,36,4,Train/4/00004_00018_00004.png
46,50,5,6,41,45,4,Train/4/00004_00018_00013.png
54,56,6,5,48,51,4,Train/4/00004_00018_00019.png
66,72,6,7,60,65,4,Train/4/00004_00018_00025.png
76,82,7,7,70,75,4,Train/4/00004_00018_00028.png
35,35,5,5,30,30,4,Train/4/00004_00019_00006.png
38,39,5,5,33,34,4,Train/4/00004_00019_00009.png
39,39,5,5,34,34,4,Train/4/00004_00019_00010.png
49,50,5,6,44,45,4,Train/4/00004_00019_00017.png
80,79,8,7,73,72,4,Train/4/00004_00019_00024.png
108,108,9,10,99,99,4,Train/4/00004_00019_00027.png
29,29,5,5,24,24,4,Train/4/00004_00020_00005.png
30,29,5,5,24,24,4,Train/4/00004_00020_00008.png
32,32,6,6,27,27,4,Train/4/00004_00020_00012.png
37,36,6,5,32,31,4,Train/4/00004_00020_00019.png
39,39,6,6,34,34,4,Train/4/00004_00020_00023.png
39,39,5,5,34,34,4,Train/4/00004_00020_00024.png
44,42,5,5,39,37,4,Train/4/00004_00020_00028.png
28,29,6,5,23,24,4,Train/4/00004_00021_00002.png
31,33,6,6,26,28,4,Train/4/00004_00021_00005.png
35,36,6,6,30,31,4,Train/4/00004_00021_00011.png
37,40,5,6,32,35,4,Train/4/00004_00021_00014.png
39,40,5,5,34,35,4,Train/4/00004_00021_00015.png
44,44,6,5,39,39,4,Train/4/00004_00021_00018.png
52,54,5,6,47,49,4,Train/4/00004_00021_00022.png
72,72,7,6,66,66,4,Train/4/00004_00021_00025.png
92,92,8,9,84,84,4,Train/4/00004_00021_00027.png
106,104,9,10,97,95,4,Train/4/00004_00021_00028.png
30,31,5,6,25,26,4,Train/4/00004_00022_00004.png
31,30,6,5,26,25,4,Train/4/00004_00022_00005.png
33,34,6,6,28,29,4,Train/4/00004_00022_00007.png
33,33,6,5,28,28,4,Train/4/00004_00022_00008.png
34,33,6,5,29,28,4,Train/4/00004_00022_00010.png
33,36,5,6,28,31,4,Train/4/00004_00022_00012.png
39,39,6,6,34,34,4,Train/4/00004_00022_00018.png
40,41,5,5,35,36,4,Train/4/00004_00022_00021.png
43,45,5,6,38,40,4,Train/4/00004_00022_00025.png
32,31,5,5,26,26,4,Train/4/00004_00023_00008.png
33,32,6,5,27,27,4,Train/4/00004_00023_00009.png
32,33,5,6,27,28,4,Train/4/00004_00023_00010.png
33,34,5,5,28,28,4,Train/4/00004_00023_00012.png
35,35,5,5,29,29,4,Train/4/00004_00023_00015.png
37,38,6,6,32,32,4,Train/4/00004_00023_00018.png
34,34,6,6,29,29,4,Train/4/00004_00024_00001.png
35,36,5,6,30,31,4,Train/4/00004_00024_00004.png
35,35,5,5,30,30,4,Train/4/00004_00024_00005.png
38,38,6,6,33,33,4,Train/4/00004_00024_00007.png
39,38,6,5,34,33,4,Train/4/00004_00024_00008.png
40,40,5,5,35,35,4,Train/4/00004_00024_00012.png
44,45,5,6,39,40,4,Train/4/00004_00024_00015.png
56,56,6,6,51,51,4,Train/4/00004_00024_00021.png
57,57,5,5,52,52,4,Train/4/00004_00024_00022.png
64,65,5,6,59,60,4,Train/4/00004_00024_00025.png
69,70,6,7,63,64,4,Train/4/00004_00024_00026.png
84,79,8,7,77,72,4,Train/4/00004_00024_00028.png
36,34,5,6,31,29,4,Train/4/00004_00025_00003.png
46,45,5,6,41,40,4,Train/4/00004_00025_00013.png
46,45,5,6,41,40,4,Train/4/00004_00025_00014.png
57,55,6,6,52,50,4,Train/4/00004_00025_00020.png
116,108,11,9,106,99,4,Train/4/00004_00025_00028.png
37,38,5,6,32,33,4,Train/4/00004_00026_00000.png
39,41,5,6,34,36,4,Train/4/00004_00026_00003.png
46,45,6,5,41,40,4,Train/4/00004_00026_00013.png
46,45,6,6,41,40,4,Train/4/00004_00026_00014.png
46,49,5,6,41,44,4,Train/4/00004_00026_00019.png
52,53,6,5,47,48,4,Train/4/00004_00026_00022.png
57,56,6,6,52,51,4,Train/4/00004_00026_00026.png
57,60,5,6,52,55,4,Train/4/00004_00026_00027.png
59,59,6,5,54,54,4,Train/4/00004_00026_00028.png
29,29,5,5,24,24,4,Train/4/00004_00027_00000.png
30,30,6,6,25,25,4,Train/4/00004_00027_00001.png
31,31,6,6,26,26,4,Train/4/00004_00027_00002.png
31,32,5,6,26,27,4,Train/4/00004_00027_00005.png
36,36,5,5,31,31,4,Train/4/00004_00027_00012.png
38,37,6,5,33,32,4,Train/4/00004_00027_00013.png
40,40,6,6,35,35,4,Train/4/00004_00027_00017.png
41,42,5,6,36,37,4,Train/4/00004_00027_00019.png
57,56,6,5,52,51,4,Train/4/00004_00027_00027.png
60,60,5,6,55,55,4,Train/4/00004_00027_00028.png
34,35,5,6,29,30,4,Train/4/00004_00028_00008.png
35,36,5,5,30,31,4,Train/4/00004_00028_00010.png
37,37,5,5,32,32,4,Train/4/00004_00028_00014.png
42,43,5,6,37,38,4,Train/4/00004_00028_00018.png
29,29,5,5,24,24,4,Train/4/00004_00029_00000.png
32,31,6,5,27,26,4,Train/4/00004_00029_00002.png
31,32,5,6,26,27,4,Train/4/00004_00029_00006.png
35,35,6,6,30,30,4,Train/4/00004_00029_00010.png
39,39,5,5,34,34,4,Train/4/00004_00029_00013.png
41,42,5,6,36,37,4,Train/4/00004_00029_00014.png
58,58,6,6,53,53,4,Train/4/00004_00029_00022.png
88,91,7,8,81,83,4,Train/4/00004_00029_00028.png
31,30,6,5,26,25,4,Train/4/00004_00030_00001.png
30,31,5,6,25,26,4,Train/4/00004_00030_00002.png
39,40,5,6,34,35,4,Train/4/00004_00030_00013.png
41,41,5,5,36,36,4,Train/4/00004_00030_00015.png
44,45,5,6,39,40,4,Train/4/00004_00030_00016.png
55,54,6,6,50,49,4,Train/4/00004_00030_00021.png
73,72,7,7,67,66,4,Train/4/00004_00030_00024.png
75,75,6,7,69,69,4,Train/4/00004_00030_00025.png
118,111,10,10,108,102,4,Train/4/00004_00030_00028.png
26,29,5,6,21,24,4,Train/4/00004_00031_00001.png
28,30,6,6,23,25,4,Train/4/00004_00031_00002.png
35,37,5,6,30,32,4,Train/4/00004_00031_00017.png
40,41,5,5,35,36,4,Train/4/00004_00031_00022.png
39,41,5,6,34,36,4,Train/4/00004_00031_00023.png
45,46,5,5,40,41,4,Train/4/00004_00031_00027.png
27,27,5,5,22,22,4,Train/4/00004_00032_00000.png
29,31,5,6,24,26,4,Train/4/00004_00032_00004.png
31,32,5,5,26,27,4,Train/4/00004_00032_00005.png
33,35,5,6,28,30,4,Train/4/00004_00032_00010.png
36,38,5,6,31,33,4,Train/4/00004_00032_00012.png
95,96,9,8,87,88,4,Train/4/00004_00032_00028.png
30,31,5,6,25,26,4,Train/4/00004_00033_00004.png
32,33,5,5,27,28,4,Train/4/00004_00033_00007.png
32,33,5,5,27,28,4,Train/4/00004_00033_00009.png
36,37,6,6,31,32,4,Train/4/00004_00033_00012.png
37,36,6,5,32,31,4,Train/4/00004_00033_00013.png
40,40,5,5,35,35,4,Train/4/00004_00033_00015.png
42,42,5,5,37,37,4,Train/4/00004_00033_00016.png
55,56,6,6,50,51,4,Train/4/00004_00033_00022.png
56,57,5,5,51,52,4,Train/4/00004_00033_00023.png
73,74,7,7,67,68,4,Train/4/00004_00033_00026.png
83,85,8,7,76,78,4,Train/4/00004_00033_00027.png
87,92,8,8,80,84,4,Train/4/00004_00033_00028.png
100,105,8,10,92,96,4,Train/4/00004_00033_00029.png
29,30,5,6,24,25,4,Train/4/00004_00034_00003.png
31,32,5,6,26,27,4,Train/4/00004_00034_00006.png
40,40,5,5,35,35,4,Train/4/00004_00034_00018.png
44,43,5,5,39,38,4,Train/4/00004_00034_00020.png
49,49,5,5,44,44,4,Train/4/00004_00034_00023.png
29,29,6,6,24,24,4,Train/4/00004_00035_00002.png
40,40,5,5,35,35,4,Train/4/00004_00035_00013.png
46,48,5,6,41,43,4,Train/4/00004_00035_00018.png
52,53,6,5,47,48,4,Train/4/00004_00035_00020.png
57,60,5,6,52,55,4,Train/4/00004_00035_00022.png
84,92,7,8,77,84,4,Train/4/00004_00035_00027.png
30,30,6,5,25,24,4,Train/4/00004_00036_00001.png
31,32,5,6,26,27,4,Train/4/00004_00036_00003.png
34,35,5,6,29,30,4,Train/4/00004_00036_00007.png
37,36,6,6,31,31,4,Train/4/00004_00036_00008.png
37,36,6,5,32,31,4,Train/4/00004_00036_00009.png
40,40,5,5,35,35,4,Train/4/00004_00036_00012.png
42,41,6,5,37,36,4,Train/4/00004_00036_00013.png
51,50,6,5,46,45,4,Train/4/00004_00036_00018.png
